Symbol,Close,Open,High,Low,Volume,Value,Date,OpenInt
VNG,8800.0,8800.0,8900.0,8800.0,14700.0,0.0,2023-05-05,0.0
VNG,8730.0,8800.0,8880.0,8700.0,14200.0,0.0,2023-05-08,0.0
VNG,8800.0,8800.0,8800.0,8700.0,17700.0,0.0,2023-05-09,0.0
VNG,8740.0,8800.0,8840.0,8740.0,22300.0,0.0,2023-05-10,0.0
VNG,8740.0,8740.0,8800.0,8730.0,14800.0,0.0,2023-05-11,0.0
VNG,8800.0,8750.0,8850.0,8740.0,12300.0,0.0,2023-05-12,0.0
VNG,8760.0,9000.0,9000.0,8189.999999999999,31000.0,0.0,2023-05-15,0.0
VNG,8750.0,8750.0,8780.0,8500.0,12800.0,0.0,2023-05-16,0.0
VNG,8750.0,8770.0,8770.0,8670.0,7200.0,0.0,2023-05-17,0.0
VNG,8700.0,8750.0,8750.0,8680.0,4200.0,0.0,2023-05-18,0.0
VNG,8680.0,8700.0,8790.0,8600.0,22700.0,0.0,2023-05-19,0.0
VNG,8650.0,8680.0,8680.0,8630.0,9700.0,0.0,2023-05-22,0.0
VNG,8610.0,8630.0,8690.0,8600.0,5700.0,0.0,2023-05-23,0.0
VNG,8640.0,8590.0,8750.0,8510.0,9800.0,0.0,2023-05-24,0.0
VNG,8670.0,8690.0,8690.0,8610.0,4000.0,0.0,2023-05-25,0.0
VNG,8670.0,8600.0,8700.0,8590.0,24200.0,0.0,2023-05-26,0.0
VNG,9000.0,8770.0,9000.0,8720.0,95500.0,0.0,2023-05-29,0.0
VNG,8900.0,9000.0,9090.0,8820.0,24100.0,0.0,2023-05-30,0.0
VNG,9000.0,8970.0,9140.0,8810.0,16500.0,0.0,2023-05-31,0.0
VNG,8900.0,9000.0,9020.0,8780.0,30000.0,0.0,2023-06-01,0.0
VNG,9240.0,9000.0,9400.0,9000.0,125900.0,0.0,2023-06-02,0.0
VNG,9200.0,9240.0,9350.0,9200.0,31800.0,0.0,2023-06-05,0.0
VNG,9110.0,9170.0,9300.0,9110.0,20100.0,0.0,2023-06-06,0.0
VNG,9120.0,9100.0,9300.0,9030.0,43600.0,0.0,2023-06-07,0.0
VNG,9080.0,9120.0,9120.0,9040.0,32200.0,0.0,2023-06-08,0.0
VNG,9000.0,9030.0,9120.0,8980.0,14500.0,0.0,2023-06-09,0.0
VNG,8980.0,9000.0,9000.0,8920.0,10400.0,0.0,2023-06-12,0.0
VNG,8980.0,8990.0,9000.0,8910.0,17400.0,0.0,2023-06-13,0.0
VNG,8990.0,9000.0,9110.0,8900.0,35800.0,0.0,2023-06-14,0.0
VNG,8990.0,8980.0,8990.0,8900.0,30800.0,0.0,2023-06-15,0.0
VNG,8920.0,8910.0,9080.0,8900.0,19100.0,0.0,2023-06-16,0.0
VNG,8850.0,8900.0,8900.0,8610.0,27200.0,0.0,2023-06-19,0.0
VNG,8840.0,8800.0,8840.0,8760.0,6500.0,0.0,2023-06-20,0.0
VNG,8780.0,8800.0,8820.0,8720.0,59600.0,0.0,2023-06-21,0.0
VNG,8780.0,8900.0,8900.0,8750.0,39000.0,0.0,2023-06-22,0.0
VNG,8980.0,8780.0,9090.0,8780.0,42300.0,0.0,2023-06-23,0.0
VNG,9100.0,9100.0,9100.0,8800.0,40500.0,0.0,2023-06-26,0.0
VNG,9350.0,9100.0,9350.0,9000.0,111600.0,0.0,2023-06-27,0.0
VNG,9900.0,9300.0,9900.0,9060.0,92400.0,0.0,2023-06-28,0.0
VNG,10000.0,9690.0,10000.0,9400.0,101700.0,0.0,2023-06-29,0.0
VNG,10500.0,9800.0,10500.0,9600.0,151800.0,0.0,2023-06-30,0.0
VNG,10200.0,10500.0,10500.0,10100.0,15400.0,0.0,2023-07-03,0.0
VNG,10200.0,10200.0,10250.0,10000.0,37100.0,0.0,2023-07-04,0.0
VNG,10300.0,10200.0,10300.0,10000.0,15400.0,0.0,2023-07-05,0.0
VNG,10150.0,10250.0,10250.0,9950.0,7600.0,0.0,2023-07-06,0.0
VNG,9520.0,10100.0,10100.0,9520.0,15200.0,0.0,2023-07-07,0.0
VNG,9940.0,10050.0,10050.0,9890.0,10300.0,0.0,2023-07-10,0.0
VNG,9850.0,9930.0,9930.0,9520.0,17600.0,0.0,2023-07-11,0.0
VNG,9790.0,9670.0,9800.0,9550.0,7500.0,0.0,2023-07-12,0.0
VNG,9740.0,9560.0,9780.0,9560.0,9900.0,0.0,2023-07-13,0.0
VNG,9600.0,9740.0,9740.0,9600.0,9900.0,0.0,2023-07-14,0.0
VNG,9690.0,9600.0,9710.0,9560.0,21100.0,0.0,2023-07-17,0.0
VNG,9650.0,9690.0,9690.0,9600.0,31000.0,0.0,2023-07-18,0.0
VNG,9790.0,9700.0,10000.0,9660.0,27100.0,0.0,2023-07-19,0.0
VNG,9770.0,9750.0,9790.0,9680.0,10900.0,0.0,2023-07-20,0.0
VNG,9610.0,9770.0,9770.0,9580.0,37800.0,0.0,2023-07-21,0.0
VNG,9730.0,9610.0,9780.0,9580.0,40600.0,0.0,2023-07-24,0.0
VNG,9430.0,9630.0,9910.0,9410.0,53700.0,0.0,2023-07-25,0.0
VNG,9210.0,9410.0,9440.0,9100.0,58400.0,0.0,2023-07-26,0.0
VNG,9060.0,9160.0,9280.0,9060.0,24000.0,0.0,2023-07-27,0.0
VNG,9110.0,8960.0,9110.0,8960.0,66800.0,0.0,2023-07-28,0.0
VNG,9300.0,9120.0,9500.0,9120.0,54200.0,0.0,2023-07-31,0.0
VNG,9350.0,9450.0,9550.0,9350.0,41600.0,0.0,2023-08-01,0.0
VNG,9480.0,9300.0,9480.0,9200.0,16000.0,0.0,2023-08-02,0.0
VNG,9450.0,9480.0,9630.0,9450.0,55900.0,0.0,2023-08-03,0.0
VNG,9450.0,9410.0,9500.0,9350.0,16600.0,0.0,2023-08-04,0.0
VNG,9300.0,9450.0,9450.0,9300.0,29300.0,0.0,2023-08-07,0.0
VNG,9400.0,9300.0,9450.0,9250.0,23200.0,0.0,2023-08-08,0.0
VNG,9570.0,9400.0,9590.0,9400.0,40000.0,0.0,2023-08-09,0.0
VNG,9500.0,9570.0,9650.0,9400.0,35500.0,0.0,2023-08-10,0.0
VNG,9450.0,9500.0,9540.0,9320.0,46900.0,0.0,2023-08-11,0.0
VNG,9460.0,9450.0,9510.0,9400.0,38200.0,0.0,2023-08-14,0.0
VNG,9460.0,9550.0,9550.0,9350.0,26700.0,0.0,2023-08-15,0.0
VNG,9390.0,9400.0,9600.0,9290.0,61400.0,0.0,2023-08-16,0.0
VNG,9200.0,9440.0,9440.0,9170.0,29800.0,0.0,2023-08-17,0.0
VNG,8900.0,9200.0,9300.0,8800.0,49900.0,0.0,2023-08-18,0.0
VNG,9000.0,8770.0,9000.0,8600.0,37200.0,0.0,2023-08-21,0.0
VNG,9000.0,8830.0,9000.0,8790.0,18700.0,0.0,2023-08-22,0.0
VNG,8810.0,9000.0,9000.0,8810.0,14100.0,0.0,2023-08-23,0.0
VNG,9000.0,9390.0,9390.0,9000.0,63400.0,0.0,2023-08-24,0.0
VNG,9100.0,9200.0,9360.0,9020.0,39000.0,0.0,2023-08-25,0.0
VNG,9140.0,9150.0,9290.0,9110.0,26600.0,0.0,2023-08-28,0.0
VNG,9020.0,9110.0,9110.0,9000.0,31600.0,0.0,2023-08-29,0.0
VNG,8950.0,8940.0,8970.0,8850.0,33000.0,0.0,2023-08-30,0.0
VNG,8970.0,8950.0,8990.0,8830.0,28200.0,0.0,2023-08-31,0.0
VNG,8990.0,8890.0,9000.0,8890.0,44300.0,0.0,2023-09-05,0.0
VNG,8920.0,8990.0,9000.0,8910.0,18800.0,0.0,2023-09-06,0.0
VNG,8920.0,8920.0,9000.0,8910.0,33100.0,0.0,2023-09-07,0.0
VNG,8920.0,8900.0,8950.0,8900.0,14500.0,0.0,2023-09-08,0.0
VNG,8900.0,8990.0,9000.0,8820.0,39600.0,0.0,2023-09-11,0.0
VNG,8900.0,8920.0,9200.0,8900.0,34700.0,0.0,2023-09-12,0.0
VNG,8830.0,8880.0,8980.0,8800.0,14100.0,0.0,2023-09-13,0.0
VNG,8780.0,8930.0,8930.0,8780.0,40400.0,0.0,2023-09-14,0.0
VNG,8880.0,8780.0,8880.0,8770.0,26900.0,0.0,2023-09-15,0.0
VNG,8820.0,8900.0,8900.0,8820.0,11300.0,0.0,2023-09-18,0.0
VNG,8850.0,8800.0,8850.0,8790.0,25700.0,0.0,2023-09-19,0.0
VNG,8820.0,8850.0,8900.0,8800.0,15700.0,0.0,2023-09-20,0.0
VNG,8860.0,8850.0,8890.0,8820.0,13500.0,0.0,2023-09-21,0.0
VNG,8820.0,8860.0,8860.0,8740.0,29200.0,0.0,2023-09-22,0.0
VNG,8840.0,8690.0,8860.0,8600.0,29100.0,0.0,2023-09-25,0.0
VNG,8800.0,8840.0,8840.0,8550.0,17700.0,0.0,2023-09-26,0.0
VNG,8780.0,8800.0,8800.0,8650.0,39800.0,0.0,2023-09-27,0.0
VNG,8770.0,8650.0,8800.0,8650.0,15000.0,0.0,2023-09-28,0.0
VNG,8820.0,8770.0,8820.0,8770.0,28600.0,0.0,2023-09-29,0.0
VNG,8910.0,8820.0,9000.0,8820.0,8000.0,0.0,2023-10-02,0.0
VNG,8800.0,9000.0,9000.0,8650.0,21500.0,0.0,2023-10-03,0.0
VNG,8800.0,8800.0,8800.0,8650.0,3700.0,0.0,2023-10-04,0.0
VNG,8700.0,8800.0,8800.0,8690.0,4400.0,0.0,2023-10-05,0.0
VNG,8800.0,8800.0,8880.0,8320.0,1500.0,0.0,2023-10-06,0.0
VNG,8800.0,8220.0,8890.0,8220.0,11500.0,0.0,2023-10-09,0.0
VNG,8800.0,8800.0,8890.0,8450.0,18300.0,0.0,2023-10-10,0.0
VNG,8730.0,8790.0,8790.0,8610.0,9500.0,0.0,2023-10-11,0.0
VNG,8700.0,8730.0,8730.0,8670.0,4400.0,0.0,2023-10-12,0.0
